"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client0.j8osds-d.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -cdn --epoch --noheaders --integer --output dstat.8osds.lineitem.10MB.client0.log",,,,"Date:","08 Sep 2019 20:23:12 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"epoch"
0.275,0.451,99.274,0,0,0,81920,141439617,16845,1567992746.260
0.301,0.451,99.248,0,0,0,90112,165010921,18474,1567992747.260
0.350,0.450,99.199,0,0,0,81920,141439017,14655,1567992748.260
0.350,0.426,99.224,0,0,0,110592,141924834,23257,1567992749.260
0.226,0.426,99.349,0,0,0,184320,141437877,15645,1567992750.260
0.325,0.476,99.199,0,0,0,4096,149954187,14985,1567992751.260
0.275,0.526,99.199,0,0,0,94208,156493012,17295,1567992752.260
0.275,0.401,99.324,0,0,0,0,141439176,14646,1567992753.260
0.325,0.526,99.149,0,0,0,77824,153185041,18838,1567992754.260
0.351,0.526,99.123,0,0,0,0,153738972,17247,1567992755.260
0.251,0.601,99.148,0,0,0,176128,141439917,13987,1567992756.260
0.201,0.551,99.248,0,0,0,0,150526070,14052,1567992757.260
0.301,0.501,99.198,0,0,0,77824,155927048,17683,1567992758.260
0.300,0.476,99.224,0,0,0,98304,141920471,21169,1567992759.260
0.275,0.300,99.424,0,0,0,180224,23588247,9380,1567992760.260
0.225,0.025,99.750,0,0,0,4096,20335,9475,1567992761.260
0.200,0.050,99.750,0,0,0,0,20281,9583,1567992762.260
0.200,0.025,99.750,0.025,0,0,81920,19060,9584,1567992763.260
0.250,0.050,99.700,0,0,0,0,492509,13699,1567992764.260
0.200,0.025,99.775,0,0,0,176128,18293,7857,1567992765.260
0.150,0.075,99.775,0,0,0,253952,15484,6862,1567992766.260
0.200,0.025,99.775,0,0,0,81920,18924,9442,1567992767.260
0.250,0.025,99.725,0,0,0,0,17675,9667,1567992768.260
0.225,0.025,99.750,0,0,0,77824,492335,13889,1567992769.260
0.225,0.050,99.725,0,0,0,0,18679,9517,1567992770.260
0.175,0,99.825,0,0,0,90112,17985,7745,1567992771.260
0.175,0,99.825,0,0,0,0,17554,7442,1567992772.260
0.325,0.075,99.600,0,0,0,77824,26155,91349,1567992773.260
3.078,5.223,91.698,0,0,0,0,1013631241,1350136,1567992774.260
3.546,4.914,91.540,0,0,0,77824,1122566548,1423618,1567992775.260
3.623,5.042,91.335,0,0,0,126976,1120781283,1491829,1567992776.260
3.263,4.908,91.829,0,0,0,110592,1128352026,1699304,1567992777.260
3.341,4.948,91.711,0,0,0,0,1118862279,1543896,1567992778.260
3.338,4.739,91.924,0,0,0,77824,1102581161,1536047,1567992779.260
3.879,4.260,91.861,0,0,0,0,1108707487,1567731,1567992780.260
3.441,4.884,91.675,0,0,0,77824,1137796215,1595281,1567992781.260
3.778,4.564,91.658,0,0,0,0,1111114229,1570676,1567992782.260
2.989,4.458,92.553,0,0,0,73728,1109277620,1234439,1567992783.260
3.322,4.127,92.552,0,0,0,0,1116060349,1376074,1567992784.260
3.480,4.337,92.032,0.151,0,0,21630976,1116701419,1356815,1567992785.260
3.213,4.655,92.133,0,0,0,135168,1114288303,1406346,1567992786.260
3.218,4.435,92.347,0,0,0,73728,1101368670,1357373,1567992787.260
3.087,4.175,92.738,0,0,0,0,1108955991,1351142,1567992788.260
3.097,4.341,92.562,0,0,0,73728,1126258889,1277140,1567992789.260
2.709,4.380,92.911,0,0,0,0,1096087402,1228393,1567992790.260
2.501,3.992,93.507,0,0,0,73728,1073301796,997879,1567992791.260
2.642,4.445,92.913,0,0,0,8192,1084161825,1174435,1567992792.260
2.864,4.232,92.904,0,0,0,81920,1091736547,1295494,1567992793.260
3.044,4.515,92.440,0,0,0,0,1101852181,1401987,1567992794.260
2.739,4.514,92.747,0,0,0,77824,1119810822,1299263,1567992795.260
3.042,4.284,92.674,0,0,0,86016,1118097418,1265561,1567992796.260
3.128,4.374,92.497,0,0,0,102400,1139448530,1606304,1567992797.260
2.965,4.764,92.271,0,0,0,0,1106599097,1193055,1567992798.260
3.273,4.154,92.573,0,0,0,77824,1110812502,1455229,1567992799.260
3.290,4.252,92.458,0,0,0,0,1109034749,1470589,1567992800.260
3.530,4.292,92.179,0,0,0,163840,1116265338,1680943,1567992801.260
3.215,4.228,92.557,0,0,0,0,1105708497,1212551,1567992802.260
2.835,4.127,93.038,0,0,0,81920,1075497181,1078162,1567992803.260
2.782,4.224,92.994,0,0,0,0,1118615624,1190099,1567992804.260
3.340,4.251,92.409,0,0,0,73728,1101009714,1318811,1567992805.260
3.236,4.146,92.619,0,0,0,90112,1118547563,1387339,1567992806.260
2.780,4.069,93.151,0,0,0,200704,1101425179,1093646,1567992807.260
2.502,3.968,93.530,0,0,0,0,1062405301,1131921,1567992808.260
2.747,3.931,93.296,0.025,0,0,77824,1080964855,1117515,1567992809.260
2.525,3.736,93.739,0,0,0,90112,1036231137,933723,1567992810.260
2.729,4.144,93.128,0,0,0,114688,1082605306,1178305,1567992811.260
2.473,3.559,93.968,0,0,0,0,1038141545,935187,1567992812.260
2.651,3.938,93.411,0,0,0,77824,1091710969,1094843,1567992813.260
3.052,3.961,92.987,0,0,0,0,1112277057,1241355,1567992814.260
2.675,3.811,93.513,0,0,0,159744,1049626624,882697,1567992815.260
2.631,3.997,93.372,0,0,0,94208,1063718325,1035255,1567992816.260
2.781,4.120,93.099,0,0,0,94208,1110807430,1286484,1567992817.260
2.307,3.905,93.788,0,0,0,0,1063854269,1046154,1567992818.260
2.444,3.704,93.852,0,0,0,90112,1034250161,958470,1567992819.260
2.698,3.807,93.495,0,0,0,167936,1062339766,861937,1567992820.260
2.430,4.201,93.369,0,0,0,77824,1070701362,904719,1567992821.260
2.394,3.679,93.926,0,0,0,0,951468907,737139,1567992822.260
2.580,4.502,92.919,0,0,0,81920,1053498898,945337,1567992823.260
2.577,4.396,93.027,0,0,0,0,1034019029,715185,1567992824.260
2.294,3.857,93.849,0,0,0,86016,979683566,640541,1567992825.260
2.600,3.787,93.613,0,0,0,81920,1014278594,755829,1567992826.260
2.291,3.348,94.361,0,0,0,102400,1006291498,708584,1567992827.260
2.041,3.075,94.884,0,0,0,86016,881246764,432578,1567992828.260
1.785,3.067,95.123,0.025,0,0,106496,813201909,418880,1567992829.260
2.880,4.142,92.978,0,0,0,188416,1030321920,995549,1567992830.260
2.577,3.891,93.532,0,0,0,77824,973207508,810489,1567992831.260
2.238,3.470,94.292,0,0,0,0,906392754,435187,1567992832.260
2.216,3.299,94.485,0,0,0,77824,940814704,618889,1567992833.260
1.887,2.994,95.119,0,0,0,0,857886418,616887,1567992834.260
2.424,4.469,93.108,0,0,0,167936,1001987901,667889,1567992835.260
2.496,4.110,93.394,0,0,0,90112,973035233,647323,1567992836.260
2.120,3.584,93.741,0.555,0,0,102400,921372144,471440,1567992837.260
2.064,3.322,94.614,0,0,0,61440,798352176,371624,1567992838.260
1.763,2.543,95.669,0.025,0,0,114688,716654822,298564,1567992839.260
2.088,3.296,94.616,0,0,0,102400,877270518,272755,1567992840.260
1.785,2.388,95.827,0,0,0,77824,668700616,301205,1567992841.260
1.207,2.137,96.656,0,0,0,0,593084963,166221,1567992842.260
1.435,2.367,96.197,0,0,0,94208,650828404,205633,1567992843.260
1.081,1.759,97.160,0,0,0,0,509285715,123535,1567992844.260
1.381,2.234,96.385,0,0,0,94208,604469761,247245,1567992845.260
1.435,2.567,95.998,0,0,0,81920,727467915,289949,1567992846.260
1.512,2.571,95.917,0,0,0,94208,733474397,303128,1567992847.260
2.015,3.375,94.610,0,0,0,81920,963958358,591766,1567992848.260
1.960,2.814,95.226,0,0,0,114688,846222192,559468,1567992849.260
1.410,2.416,96.174,0,0,0,192512,723521637,387799,1567992850.260
1.684,2.891,95.425,0,0,0,81920,847726272,561837,1567992851.260
1.883,2.863,95.254,0,0,0,0,910772470,734407,1567992852.260
1.426,1.852,96.722,0,0,0,4096,640323679,391373,1567992853.260
1.178,1.730,97.092,0,0,0,77824,568485971,302097,1567992854.260
0.902,1.378,97.720,0,0,0,106496,464939191,175361,1567992855.260
1.002,1.754,97.244,0,0,0,81920,547234975,305813,1567992856.260
1.152,1.754,97.094,0,0,0,90112,595111477,221648,1567992857.260
1.255,2.008,96.713,0.025,0,0,86016,636868404,265424,1567992858.260
1.907,2.685,95.408,0,0,0,118784,814636869,538508,1567992859.260
1.606,2.359,96.035,0,0,0,188416,740017045,311101,1567992860.260
1.482,2.487,96.031,0,0,0,0,746093986,444213,1567992861.260
1.282,2.161,96.557,0,0,0,81920,659206506,381299,1567992862.260
1.579,2.881,95.540,0,0,0,8192,724207937,342435,1567992863.260
2.058,2.861,95.080,0,0,0,77824,890833129,540051,1567992864.260
2.012,3.294,94.694,0,0,0,0,978180475,764991,1567992865.260
1.885,2.915,95.200,0,0,0,167936,894125425,719621,1567992866.260
2.284,3.112,94.605,0,0,0,94208,944259573,803214,1567992867.260
1.907,2.811,95.282,0,0,0,86016,888117114,605620,1567992868.260
2.516,3.498,93.986,0,0,0,114688,1062164617,917138,1567992869.260
1.857,2.785,95.358,0,0,0,102400,854621001,718767,1567992870.260
1.984,2.863,95.153,0,0,0,0,908463602,668765,1567992871.260
1.553,2.079,96.369,0,0,0,77824,734011033,463719,1567992872.260
1.584,2.640,95.777,0,0,0,49152,740532841,425473,1567992873.260
1.634,2.564,95.802,0,0,0,77824,765344243,277757,1567992874.260
1.685,2.866,95.449,0,0,0,94208,789698615,354413,1567992875.260
1.712,2.970,95.318,0,0,0,98304,823710747,473267,1567992876.260
1.610,2.918,95.473,0,0,0,90112,786468710,330872,1567992877.260
1.985,2.991,94.999,0.025,0,0,94208,814730710,330022,1567992878.260
1.739,3.025,95.236,0,0,0,122880,794502500,310032,1567992879.260
1.408,2.439,96.153,0,0,0,188416,713517466,233263,1567992880.260
1.508,2.538,95.954,0,0,0,0,736155268,288515,1567992881.260
1.585,2.842,95.573,0,0,0,94208,816810377,364061,1567992882.260
1.611,2.618,95.770,0,0,0,0,762282224,379867,1567992883.260
1.789,2.923,95.288,0,0,0,81920,846471726,297333,1567992884.260
1.861,3.018,94.945,0.176,0,0,34701312,799469555,423317,1567992885.260
2.038,3.347,94.615,0,0,0,102400,881034359,471225,1567992886.260
1.939,3.223,94.838,0,0,0,81920,869976640,460738,1567992887.260
1.383,2.313,96.305,0,0,0,81920,676477918,358130,1567992888.260
1.485,2.491,96.024,0,0,0,122880,703424912,216126,1567992889.260
1.714,2.949,95.337,0,0,0,192512,799040441,338489,1567992890.260
2.087,2.992,94.921,0,0,0,0,812769290,425851,1567992891.260
1.689,3.076,95.234,0,0,0,77824,866845513,419421,1567992892.260
2.168,3.277,94.555,0,0,0,0,853020254,517339,1567992893.260
2.013,3.069,94.918,0,0,0,77824,874851497,566327,1567992894.260
1.683,3.191,95.126,0,0,0,94208,785401492,438861,1567992895.260
1.966,3.049,94.985,0,0,0,77824,865587161,430905,1567992896.260
1.818,3.157,95.025,0,0,0,90112,954670258,623520,1567992897.260
2.041,3.049,94.911,0,0,0,81920,893591508,535790,1567992898.260
1.684,2.689,95.627,0,0,0,126976,717298413,375250,1567992899.260
1.255,2.309,96.412,0.025,0,0,188416,685594266,252961,1567992900.260
1.707,2.761,95.532,0,0,0,0,718558247,280463,1567992901.260
1.864,2.921,95.215,0,0,0,151552,853502611,316543,1567992902.260
1.460,2.643,95.897,0,0,0,0,691098358,259899,1567992903.260
1.916,3.403,94.681,0,0,0,233472,826069057,420479,1567992904.260
1.737,2.744,95.520,0,0,0,94208,739928246,259635,1567992905.260
2.119,3.506,94.376,0,0,0,98304,973004328,478511,1567992906.260
1.610,2.792,95.597,0,0,0,90112,765819544,394196,1567992907.260
1.836,2.942,95.223,0,0,0,98304,803821187,454422,1567992908.260
1.788,2.720,95.491,0,0,0,118784,784505656,602064,1567992909.260
2.110,3.517,94.373,0,0,0,188416,809937106,399767,1567992910.260
1.607,2.486,95.908,0,0,0,0,730729755,435277,1567992911.260
2.371,3.531,94.098,0,0,0,81920,966451478,764157,1567992912.260
1.662,2.997,95.340,0,0,0,0,820802956,358299,1567992913.260
1.636,2.843,95.521,0,0,0,81920,799017129,344455,1567992914.260
1.738,2.745,95.518,0,0,0,94208,818595269,471413,1567992915.260
1.733,3.014,95.252,0,0,0,81920,805395973,469919,1567992916.260
1.433,2.489,96.078,0,0,0,90112,718355210,384956,1567992917.260
1.788,3.021,95.166,0.025,0,0,81920,904377593,438136,1567992918.260
1.835,2.538,95.627,0,0,0,114688,746261374,309292,1567992919.260
1.790,2.949,95.261,0,0,0,212992,752594225,389145,1567992920.260
1.909,2.788,95.303,0,0,0,0,769575825,286313,1567992921.260
1.283,2.214,96.502,0,0,0,77824,621163694,166135,1567992922.260
1.105,1.934,96.961,0,0,0,0,505672488,130955,1567992923.260
1.740,3.127,95.132,0,0,0,77824,795821065,459581,1567992924.260
1.965,3.149,94.887,0,0,0,90112,904916302,803151,1567992925.260
2.020,3.258,94.722,0,0,0,81920,893424151,601197,1567992926.260
1.713,2.922,95.365,0,0,0,90112,797067510,288212,1567992927.260
1.690,2.547,95.763,0,0,0,81920,782219697,325486,1567992928.260
2.166,3.097,94.737,0,0,0,118784,861226827,482052,1567992929.260
2.085,2.965,94.950,0,0,0,126976,848698945,503987,1567992930.260
1.204,2.082,96.713,0,0,0,81920,635235571,235777,1567992931.260
1.353,2.055,96.592,0,0,0,77824,692324302,362823,1567992932.260
1.505,2.233,96.262,0,0,0,0,717348974,362291,1567992933.260
1.608,2.362,96.030,0,0,0,77824,722195805,296001,1567992934.260
2.134,2.736,95.131,0,0,0,344064,886889341,641673,1567992935.260
1.606,2.610,95.759,0.025,0,0,172032,791847338,538471,1567992936.260
1.610,2.416,95.974,0,0,0,0,695606456,258610,1567992937.260
1.558,2.388,96.054,0,0,0,77824,658903768,224224,1567992938.260
1.511,2.720,95.769,0,0,0,114688,706323314,204298,1567992939.260
1.533,2.262,96.205,0,0,0,147456,640651911,232275,1567992940.260
1.533,2.864,95.603,0,0,0,0,742837503,272381,1567992941.260
1.712,2.720,95.568,0,0,0,81920,822465473,618857,1567992942.260
2.037,2.716,95.248,0,0,0,0,817466191,506631,1567992943.260
1.332,2.111,96.558,0,0,0,0,657761676,304361,1567992944.260
1.633,2.437,95.930,0,0,0,163840,715316836,285023,1567992945.260
1.459,2.818,95.722,0,0,0,94208,790158905,344401,1567992946.260
1.634,2.489,95.876,0,0,0,110592,755033322,445954,1567992947.260
1.482,2.411,96.107,0,0,0,0,687368727,280896,1567992948.260
1.610,2.691,95.699,0,0,0,77824,804975888,495011,1567992949.260
1.788,3.048,95.164,0,0,0,122880,841621369,269828,1567992950.260
1.963,3.272,94.765,0,0,0,192512,910479172,613511,1567992951.260
1.888,3.248,94.864,0,0,0,0,843590079,379315,1567992952.260
1.483,2.564,95.953,0,0,0,81920,735098476,300021,1567992953.260
1.383,2.540,96.077,0,0,0,0,683226305,299593,1567992954.260
1.660,2.791,95.549,0,0,0,81920,811762787,328257,1567992955.260
1.911,3.370,94.718,0,0,0,90112,817611378,447103,1567992956.260
1.686,2.743,95.546,0.025,0,0,94208,737308380,282446,1567992957.260
1.584,2.565,95.851,0,0,0,0,683587262,279334,1567992958.260
1.914,3.148,94.938,0,0,0,77824,855714104,462265,1567992959.260
2.090,3.298,94.612,0,0,0,118784,833724740,328200,1567992960.260
1.866,3.304,94.830,0,0,0,196608,842699495,303267,1567992961.260
1.481,2.260,96.259,0,0,0,0,647369238,354837,1567992962.260
1.356,2.410,96.234,0,0,0,77824,688411829,380353,1567992963.260
1.384,2.190,96.426,0,0,0,0,749550975,508221,1567992964.260
1.883,2.786,95.331,0,0,0,77824,907434681,565847,1567992965.260
1.557,2.335,96.108,0,0,0,90112,746294948,348463,1567992966.260
1.606,2.308,96.086,0,0,0,184320,692153331,299894,1567992967.260
1.457,2.310,96.233,0,0,0,0,743462954,482274,1567992968.260
1.959,2.562,95.480,0,0,0,77824,854757218,663467,1567992969.260
1.610,2.516,95.873,0,0,0,118784,818101307,367830,1567992970.260
1.634,2.765,95.601,0,0,0,221184,803326151,458475,1567992971.260
1.785,2.967,95.248,0,0,0,0,843535859,533051,1567992972.260
1.408,2.364,96.227,0,0,0,81920,706418434,273211,1567992973.260
1.966,3.226,94.808,0,0,0,0,893321954,560615,1567992974.260
1.992,3.681,94.327,0,0,0,94208,938067108,591705,1567992975.260
1.917,3.556,94.502,0.025,0,0,90112,961323392,528555,1567992976.260
1.741,3.002,95.257,0,0,0,81920,846997022,486658,1567992977.260
1.585,2.692,95.723,0,0,0,0,774757537,375990,1567992978.260
1.357,2.061,96.582,0,0,0,77824,638875380,322025,1567992979.260
1.736,2.642,95.622,0,0,0,118784,745552314,325504,1567992980.260
1.006,1.660,97.333,0,0,0,204800,491029136,125207,1567992981.260
1.379,1.755,96.866,0,0,0,0,554881193,314485,1567992982.260
1.283,2.314,96.403,0,0,0,77824,660014544,223711,1567992983.260
1.181,2.060,96.760,0,0,0,0,566201815,159723,1567992984.260
1.357,2.161,96.482,0,0,0,77824,612871085,266029,1567992985.260
1.354,2.132,96.514,0,0,0,94208,642637828,245133,1567992986.260
1.383,2.212,96.405,0,0,0,81920,720834626,307476,1567992987.260
1.759,2.840,95.401,0,0,0,0,829125376,641394,1567992988.260
2.160,3.140,94.700,0,0,0,77824,975589020,748121,1567992989.260
1.634,2.389,95.977,0,0,0,114688,781442272,400430,1567992990.260
2.139,2.743,95.118,0,0,0,204800,906655462,687203,1567992991.260
1.857,2.887,95.256,0,0,0,0,755177763,355881,1567992992.260
1.429,2.131,96.439,0,0,0,81920,638218757,268899,1567992993.260
1.429,1.856,96.715,0,0,0,0,657829935,289877,1567992994.260
1.605,2.081,96.314,0,0,0,77824,683585870,239167,1567992995.260
1.302,1.653,97.020,0.025,0,0,90112,537394869,181057,1567992996.260
1.257,2.162,96.580,0,0,0,81920,643202063,358912,1567992997.260
1.786,3.019,95.195,0,0,0,0,825059159,402042,1567992998.260
1.308,2.313,96.379,0,0,0,192512,631128102,267526,1567992999.260
2.065,3.426,94.509,0,0,0,114688,900088412,571789,1567993000.260
1.811,2.893,95.296,0,0,0,147456,797108861,451377,1567993001.260
1.733,2.537,95.730,0,0,0,0,816050110,445901,1567993002.260
1.658,2.613,95.729,0,0,0,81920,838307445,554581,1567993003.260
2.286,3.417,94.296,0,0,0,0,989537845,613557,1567993004.260
2.138,3.043,94.819,0,0,0,147456,892259133,546629,1567993005.260
2.088,3.345,94.567,0,0,0,77824,931693537,633961,1567993006.260
1.836,2.767,95.396,0,0,0,90112,868203791,570096,1567993007.260
1.837,3.197,94.966,0,0,0,98304,885720378,515816,1567993008.260
1.938,2.843,95.219,0,0,0,118784,862519033,551120,1567993009.260
1.304,1.980,96.716,0,0,0,192512,632453311,429121,1567993010.260
1.402,2.279,96.319,0,0,0,81920,643225700,267915,1567993011.260
1.556,2.309,96.135,0,0,0,0,735425895,367917,1567993012.260
1.355,2.132,96.488,0.025,0,0,90112,684258973,520451,1567993013.260
1.730,2.682,95.588,0,0,0,0,807378715,687091,1567993014.260
1.630,2.483,95.887,0,0,0,167936,850488051,734319,1567993015.260
1.379,2.057,96.564,0,0,0,94208,686036972,441317,1567993016.260
1.454,2.131,96.415,0,0,0,90112,712336122,364702,1567993017.260
1.529,2.031,96.440,0,0,0,0,792562366,395164,1567993018.260
2.059,2.712,95.230,0,0,0,114688,955684724,668736,1567993019.260
1.682,2.561,95.757,0,0,0,102400,834791946,519797,1567993020.260
1.429,2.080,96.491,0,0,0,77824,733445835,601663,1567993021.260
1.754,2.155,96.090,0,0,0,0,858164160,753487,1567993022.260
2.211,3.065,94.724,0,0,0,77824,1000182124,792111,1567993023.260
1.884,2.663,95.453,0,0,0,0,806315044,524455,1567993024.260
1.712,2.668,95.620,0,0,0,90112,740286702,460469,1567993025.260
1.859,2.789,95.352,0,0,0,81920,766185905,399151,1567993026.260
1.842,3.330,94.828,0,0,0,98304,852487108,404998,1567993027.260
1.710,2.741,95.549,0,0,0,94208,728409905,308528,1567993028.260
1.684,2.388,95.929,0,0,0,122880,636933390,191416,1567993029.260
1.007,1.787,97.206,0,0,0,184320,565729455,153879,1567993030.260
1.333,2.137,96.505,0.025,0,0,81920,612871547,176079,1567993031.260
1.333,2.188,96.480,0,0,0,0,637230062,212547,1567993032.260
1.734,2.563,95.702,0,0,0,77824,742218763,344861,1567993033.260
1.409,2.617,95.974,0,0,0,0,731754812,307381,1567993034.260
1.816,2.952,95.232,0,0,0,94208,811062086,361148,1567993035.260
1.763,3.073,95.164,0,0,0,81920,807283736,320962,1567993036.260
1.943,3.306,94.750,0,0,0,118784,833293262,408276,1567993037.260
1.557,2.286,96.157,0,0,0,94208,599871536,179573,1567993038.260
2.214,3.523,94.263,0,0,0,114688,796724672,422483,1567993039.260
1.788,2.921,95.291,0,0,0,208896,797057330,309428,1567993040.260
1.536,2.618,95.846,0,0,0,0,722748789,281062,1567993041.260
1.862,2.944,95.194,0,0,0,77824,819021242,273306,1567993042.260
1.612,2.545,95.843,0,0,0,0,742962470,369463,1567993043.260
1.665,2.699,95.636,0,0,0,73728,741030693,416164,1567993044.260
1.484,2.591,95.925,0,0,0,110592,736697643,373697,1567993045.260
1.505,1.981,96.515,0,0,0,81920,710601943,471309,1567993046.260
1.780,2.707,95.513,0,0,0,90112,817109771,530706,1567993047.260
1.708,2.536,95.756,0,0,0,90112,730728408,532788,1567993048.260
0.400,0.425,99.175,0,0,0,118784,165502999,50728,1567993049.260
0.425,0.500,99.050,0.025,0,0,196608,188582927,35247,1567993050.260
0.300,0.550,99.150,0,0,0,0,188582513,33993,1567993051.260
0.375,0.450,99.175,0,0,0,77824,165011362,23359,1567993052.260
0.375,0.400,99.225,0,0,0,0,165012547,26391,1567993053.260
0.425,0.550,99.025,0,0,0,77824,189057579,31477,1567993054.260
0.350,0.500,99.149,0,0,0,0,165013642,18351,1567993055.260
0.475,0.550,98.975,0,0,0,163840,188585387,23953,1567993056.260
0.375,0.600,99.025,0,0,0,94208,175573291,22566,1567993057.260
0.375,0.500,99.125,0,0,0,90112,169412972,19086,1567993058.260
0.375,0.500,99.124,0,0,0,118784,174112774,25912,1567993059.260
0.400,0.500,99.100,0,0,0,106496,183982622,19803,1567993060.260
0.450,0.475,99.075,0,0,0,0,193184192,22839,1567993061.260
0.275,0.375,99.350,0,0,0,77824,141440259,14515,1567993062.260
0.475,0.450,99.075,0,0,0,0,188583512,15843,1567993063.260
0.375,0.425,99.199,0,0,0,77824,170043648,27967,1567993064.260
0.275,0.425,99.300,0,0,0,94208,139529549,16899,1567993065.260
0.350,0.475,99.175,0,0,0,81920,147996077,14655,1567993066.260
0.350,0.475,99.175,0,0,0,90112,155808635,15042,1567993067.260
0.350,0.475,99.175,0,0,0,81920,141441243,13014,1567993068.260
0.351,0.476,99.173,0,0,0,118784,144247908,17494,1567993069.260
0.351,0.551,99.074,0.025,0,0,188416,158629139,13731,1567993070.260
0.326,0.501,99.173,0,0,0,0,145507580,12675,1567993071.260
0.325,0.476,99.199,0,0,0,98304,141440697,12043,1567993072.260
0.301,0.476,99.224,0,0,0,45056,141441762,11487,1567993073.260
0.351,0.551,99.098,0,0,0,77824,165487510,17451,1567993074.260
0.351,0.501,99.149,0,0,0,94208,141442077,12021,1567993075.260
0.276,0.551,99.173,0,0,0,81920,141441851,11165,1567993076.260
0.301,0.702,98.997,0,0,0,90112,153665521,28903,1567993077.260
0.375,0.751,98.874,0,0,0,81920,152790218,20381,1567993078.260
0.375,0.776,98.723,0.125,0,0,22347776,141920537,21556,1567993079.260
0.575,0.725,98.450,0.250,0,0,29040640,141440337,16041,1567993080.260
0.250,0.425,99.325,0,0,0,0,94298467,9903,1567993081.260
0.125,0.250,99.625,0,0,0,102400,18576,7116,1567993082.260
