"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.j8osds-d.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -cdn --epoch --noheaders --integer --output dstat.8osds.lineitem.10MB.osd0.log",,,,"Date:","08 Sep 2019 20:27:19 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"epoch"
0.225,0.175,99.575,0.025,0,54001664,6836224,93512,72074057,1567992807.289
0.425,0.175,99.400,0,0,96993280,8192,187984,117977149,1567992808.289
0.250,0.250,99.500,0,0,67633152,8192,162820,94404339,1567992809.289
0.100,0.050,99.850,0,0,22544384,8192,21163,809001,1567992810.289
0.200,0.200,99.600,0,0,45109248,8192,191202,93578014,1567992811.289
0.250,0.225,99.499,0.025,0,90177536,3424256,104202,72163725,1567992812.289
0.451,0.325,99.224,0,0,165675008,8192,148832,141588015,1567992813.289
0.350,0.300,99.349,0,0,83886080,8192,214792,163516367,1567992814.289
0.250,0.225,99.525,0,0,88604672,8192,122558,94322526,1567992815.289
0.275,0.200,99.524,0,0,90177536,8192,125806,94295248,1567992816.289
0.250,0.175,99.575,0,0,67633152,5156864,131364,70760109,1567992817.289
0.300,0.250,99.450,0,0,90177536,8192,125740,94379978,1567992818.289
0.275,0.125,99.600,0,0,67633152,8192,139830,69793019,1567992819.289
0.075,0.075,99.850,0,0,22544384,8192,54859,24599835,1567992820.289
0.275,0.100,99.625,0,0,67633152,8192,63458,49695890,1567992821.289
0.075,0.075,99.825,0.025,0,30932992,3174400,53252,44623924,1567992822.289
0.275,0.150,99.574,0,0,77594624,843776,132886,94525214,1567992823.289
0.150,0.025,99.825,0,0,26738688,8192,79170,47240277,1567992824.289
0.351,0.226,99.424,0,0,116391936,8192,128112,141533370,1567992825.289
0.150,0.100,99.750,0,0,59244544,8192,69926,47156858,1567992826.289
0.400,0.275,99.325,0,0,94896128,2748416,110074,117902957,1567992827.289
0.125,0.125,99.750,0,0,22544384,53248,56504,47175008,1567992828.289
0.100,0.050,99.850,0,0,22544384,8192,30254,23637122,1567992829.289
0.425,0.350,99.225,0,0,131072000,8192,176411,123490352,1567992830.289
0.426,0.251,99.323,0,0,132644864,8192,137234,180828775,1567992831.289
0.300,0.150,99.525,0.025,0,73400320,4620288,102198,97118687,1567992832.289
0.300,0.150,99.550,0,0,76021760,12288,85966,70732929,1567992833.289
0.425,0.325,99.250,0,0,128450560,8192,99966,95093347,1567992834.289
0.451,0.275,99.274,0,0,164102144,8192,143082,162614300,1567992835.289
0.601,0.350,99.049,0,0,140509184,8192,109090,187085022,1567992836.289
0.275,0.175,99.524,0.025,0,82313216,5664768,54430,88921714,1567992837.289
0.375,0.225,99.399,0,0,107479040,8192,80910,126874600,1567992838.289
0.100,0.100,99.800,0,0,49283072,8192,49770,23637228,1567992839.289
0.325,0.200,99.474,0,0,85987328,8192,119977,115408131,1567992840.289
0.100,0.075,99.825,0,0,22544384,8192,21010,26159090,1567992841.289
0.150,0.075,99.750,0.025,0,45088768,3039232,30500,27720299,1567992842.289
0.150,0.100,99.750,0,0,45088768,8192,59240,66579859,1567992843.289
0.200,0.150,99.650,0,0,54001664,8192,45454,47213271,1567992844.289
0.200,0.100,99.700,0,0,58720256,8192,81982,70764609,1567992845.289
0.250,0.150,99.600,0,0,85458944,8192,74248,70755699,1567992846.289
0.250,0.175,99.425,0.150,0,72491008,3186688,52968,70879739,1567992847.289
0.425,0.350,99.225,0,0,132120576,8192,105474,141460566,1567992848.289
0.250,0.175,99.574,0,0,70778880,8192,106842,89774656,1567992849.289
0.250,0.125,99.625,0,0,68157440,8192,45019,75336919,1567992850.289
0.250,0.175,99.574,0,0,89653248,8192,71460,94290586,1567992851.289
0.150,0.100,99.725,0.025,0,59244544,4341760,57672,47152370,1567992852.289
0.250,0.175,99.575,0,0,76021760,8192,109610,94363342,1567992853.289
0,0,100,0,0,0,1183744,22170,65605,1567992854.289
0.200,0.225,99.575,0,0,67633152,8192,66678,70732863,1567992855.289
0.275,0.200,99.525,0,0,90177536,8192,86662,89963739,1567992856.289
0,0.025,99.975,0,0,0,1675264,20928,4363573,1567992857.289
0.175,0.075,99.750,0,0,45088768,8192,63198,44422667,1567992858.289
0.275,0.175,99.550,0,0,77594624,8192,103852,73705009,1567992859.289
0.150,0.125,99.725,0,0,35127296,8192,69571,47184257,1567992860.289
0.100,0.075,99.825,0,0,22544384,8192,84278,23783801,1567992861.289
0.300,0.225,99.475,0,0,90177536,2330624,51430,83056784,1567992862.289
0.275,0.150,99.575,0,0,78118912,8192,88854,71470253,1567992863.289
0.350,0.200,99.450,0,0,120586240,61440,85164,91037419,1567992864.289
0.350,0.225,99.424,0,0,81264640,8192,106062,132013206,1567992865.289
0.175,0.125,99.700,0,0,68681728,8192,101820,59423424,1567992866.289
0.175,0.075,99.725,0.025,0,49283072,4415488,52334,58688891,1567992867.289
0.275,0.200,99.525,0,0,94896128,8192,105616,82673763,1567992868.289
0.401,0.250,99.349,0,0,126877696,8192,119966,129569837,1567992869.289
0.550,0.375,99.075,0,0,159514624,8192,118603,165018974,1567992870.289
0.225,0.150,99.625,0,0,32505856,8192,68264,70846299,1567992871.289
0.050,0.125,99.800,0.025,0,29884416,4296704,59216,46098,1567992872.289
0.475,0.350,99.175,0,0,153616384,8192,113944,142106978,1567992873.289
0.350,0.225,99.425,0,0,87031808,8192,55578,140838395,1567992874.289
0.100,0.050,99.850,0,0,22544384,8192,28176,23576779,1567992875.289
0.150,0.075,99.775,0,0,55574528,8192,48894,47156924,1567992876.289
0.275,0.175,99.524,0.025,0,102236160,4153344,110728,94330112,1567992877.289
0.525,0.350,99.125,0,0,135266304,8192,96792,144393340,1567992878.289
0.350,0.250,99.399,0,0,120061952,4096,60892,138570603,1567992879.289
0.500,0.400,99.100,0,0,150474752,8192,48959,151906195,1567992880.289
0.175,0.150,99.675,0,0,82837504,8192,72092,60278873,1567992881.289
0.376,0.225,99.399,0,0,97517568,5595136,106118,118072477,1567992882.289
0.200,0.175,99.625,0,0,62390272,8192,80820,70778271,1567992883.289
0.526,0.351,99.124,0,0,160956416,8192,91682,165061038,1567992884.289
0.300,0.175,99.524,0,0,83886080,2863104,134014,89167243,1567992885.289
0.376,0.150,99.474,0,0,98566144,8192,96186,123110874,1567992886.289
0.175,0.200,99.600,0.025,0,67633152,2093056,79050,70728309,1567992887.289
0.150,0.150,99.700,0,0,59244544,8192,49600,47567260,1567992888.289
0.300,0.250,99.450,0,0,88080384,8192,67402,94378787,1567992889.289
0.250,0.225,99.524,0,0,100663296,8192,53325,117866658,1567992890.289
0.175,0.125,99.700,0,0,45088768,8192,52540,47203792,1567992891.289
0.225,0.150,99.625,0,0,88604672,3604480,68008,47181325,1567992892.289
0.601,0.326,99.073,0,0,167772160,8192,141812,182265813,1567992893.289
0.451,0.200,99.349,0,0,114819072,8192,114866,147933068,1567992894.289
0.450,0.250,99.299,0,0,124780544,12288,52928,119557717,1567992895.289
0.150,0.100,99.750,0,0,63438848,8192,37686,45452070,1567992896.289
0.250,0.275,99.450,0.025,0,69730304,5603328,45688,94290652,1567992897.289
0.375,0.150,99.474,0,0,92274688,8192,103710,117902957,1567992898.289
0.100,0.075,99.825,0,0,37224448,8192,65492,23673554,1567992899.289
0.225,0.200,99.575,0,0,69730304,40960,43269,70723896,1567992900.289
0.450,0.250,99.299,0,0,118489088,8192,97226,110557110,1567992901.289
0.175,0.150,99.625,0.050,0,57425920,3694592,47164,78231684,1567992902.289
0.125,0.075,99.800,0,0,33554432,12288,68008,47185570,1567992903.289
0.175,0.125,99.700,0,0,45088768,8192,58142,47232755,1567992904.289
0.150,0.150,99.700,0,0,45088768,8192,81554,47193290,1567992905.289
0.150,0.075,99.775,0,0,45088768,8192,50762,47156858,1567992906.289
0.025,0.025,99.925,0.025,0,0,2310144,27288,13956,1567992907.289
0.375,0.350,99.275,0,0,112721920,8192,97674,118019613,1567992908.289
0.375,0.325,99.299,0,0,149422080,8192,99896,118042522,1567992909.289
0.325,0.225,99.449,0,0,76021760,12288,109665,117893990,1567992910.289
0.200,0.275,99.525,0,0,94896128,8192,47820,53526298,1567992911.289
0.351,0.200,99.449,0,0,108003328,4845568,111470,140756490,1567992912.289
0.225,0.125,99.650,0,0,67633152,8192,52042,46484696,1567992913.289
0.200,0.225,99.575,0,0,67633152,8192,105528,101125051,1567992914.289
0.075,0.075,99.850,0,0,31981568,2211840,76534,12080803,1567992915.289
0.575,0.375,99.049,0,0,161480704,8192,152600,188589872,1567992916.289
0.150,0.125,99.700,0.025,0,31981568,1941504,48568,47143130,1567992917.289
0.350,0.225,99.425,0,0,125304832,8192,83052,94368022,1567992918.289
0.450,0.200,99.350,0,0,100139008,8192,83472,141503221,1567992919.289
0.175,0.125,99.700,0,0,45088768,8192,23771,31275196,1567992920.289
0.450,0.250,99.300,0,0,112721920,8192,88928,129344309,1567992921.289
0.100,0.125,99.775,0,0,60293120,3878912,62834,28039850,1567992922.289
0.375,0.225,99.399,0,0,97517568,8192,55394,130481185,1567992923.289
0.200,0.125,99.675,0,0,67633152,8192,51648,81759363,1567992924.289
0.325,0.175,99.499,0,0,90177536,8192,87028,94513252,1567992925.289
0.225,0.150,99.625,0,0,51380224,12288,97060,46486312,1567992926.289
0.351,0.225,99.399,0.025,0,106430464,4521984,52144,118568781,1567992927.289
0.150,0.075,99.775,0,0,45088768,8192,97082,47188736,1567992928.289
0.075,0.075,99.850,0,0,35651584,8192,56646,23684044,1567992929.289
0.125,0.125,99.750,0,0,31981568,8192,65449,37428050,1567992930.289
0.150,0.100,99.750,0,0,53477376,8192,48498,56894915,1567992931.289
0.075,0.050,99.875,0,0,14155776,2179072,29840,23577747,1567992932.289
0.250,0.100,99.650,0,0,67633152,8192,81582,39042061,1567992933.289
0.350,0.175,99.474,0,0,109576192,8192,84128,102525540,1567992934.289
0.426,0.200,99.374,0,0,100663296,8192,151754,141837471,1567992935.289
0.125,0.125,99.750,0,0,37748736,290816,98564,47408212,1567992936.289
0.025,0.050,99.900,0.025,0,0,3268608,29982,18510,1567992937.289
0.050,0,99.950,0,0,18350080,8192,20932,9468,1567992938.289
0.200,0.100,99.700,0,0,26738688,8192,59465,47233540,1567992939.289
0.225,0.150,99.625,0,0,48234496,8192,57477,47312240,1567992940.289
0.501,0.225,99.274,0,0,154664960,8192,113358,120741827,1567992941.289
0.450,0.275,99.274,0,0,121110528,3379200,146630,115683778,1567992942.289
0.200,0.200,99.599,0,0,59244544,8192,122408,117307430,1567992943.289
0.175,0.050,99.775,0,0,45088768,8192,66774,47471967,1567992944.289
0.250,0.175,99.575,0,0,78643200,8192,62028,70861649,1567992945.289
0.425,0.300,99.275,0,0,130023424,2920448,127284,117889361,1567992946.289
0.525,0.375,99.075,0.025,0,129499136,1552384,152088,165112181,1567992947.289
0.325,0.225,99.450,0,0,112721920,8192,65802,70733061,1567992948.289
0.200,0.125,99.675,0,0,22544384,8192,120496,71073572,1567992949.289
0.351,0.200,99.449,0,0,145227776,8192,87005,97423475,1567992950.289
0.526,0.250,99.224,0,0,141033472,8192,181130,162399519,1567992951.289
0.376,0.150,99.474,0,0,114819072,5046272,63682,117866525,1567992952.289
0.200,0.200,99.599,0,0,71303168,8192,49512,94290520,1567992953.289
0.300,0.250,99.450,0,0,68681728,8192,37884,94346833,1567992954.289
0.325,0.150,99.525,0,0,98041856,8192,88084,69488721,1567992955.289
0.326,0.150,99.524,0,0,82313216,8192,94226,119157843,1567992956.289
0.275,0.200,99.500,0.025,0,67633152,4239360,80934,70760187,1567992957.289
0.300,0.150,99.550,0,0,67633152,8192,53790,70728243,1567992958.289
0.325,0.200,99.474,0,0,108007424,8192,72956,94399899,1567992959.289
0.351,0.225,99.424,0,0,135266304,8192,97303,117880460,1567992960.289
0.300,0.225,99.475,0,0,72351744,12288,74198,117951189,1567992961.289
0.025,0.025,99.925,0.025,0,0,4104192,48438,36726,1567992962.289
0.275,0.225,99.500,0,0,90177536,8192,79038,70778349,1567992963.289
0.401,0.175,99.424,0,0,116916224,8192,123642,119006830,1567992964.289
0.250,0.175,99.574,0,0,85983232,8192,108420,116971727,1567992965.289
0.225,0.150,99.625,0,0,105381888,8192,44754,51974658,1567992966.289
0.300,0.150,99.524,0.025,0,70254592,4481024,103310,113058031,1567992967.289
0.100,0.100,99.800,0,0,33030144,8192,68420,23608243,1567992968.289
0.275,0.275,99.449,0,0,84410368,8192,157490,118011934,1567992969.289
0.150,0.125,99.725,0,0,45088768,8192,40871,36339526,1567992970.289
0.125,0.150,99.725,0,0,45088768,8192,67610,57965223,1567992971.289
0.250,0.200,99.550,0,0,69730304,2916352,67006,54687605,1567992972.289
0.225,0.100,99.675,0,0,79691776,8192,91524,86926451,1567992973.289
0.425,0.400,99.175,0,0,132120576,8192,71812,135065894,1567992974.289
0.400,0.175,99.425,0,0,121634816,8192,63198,100766027,1567992975.289
0.551,0.275,99.174,0,0,126877696,8192,80822,165066815,1567992976.289
0.300,0.250,99.450,0,0,95944704,5533696,89918,94941720,1567992977.289
0.451,0.301,99.249,0,0,144703488,8192,120472,141451638,1567992978.289
0.275,0.200,99.524,0,0,85983232,8192,93260,117949960,1567992979.289
0.125,0.125,99.750,0,0,45088768,8192,30683,47152445,1567992980.289
0.150,0.050,99.800,0,0,45088768,8192,18416,47143196,1567992981.289
0.025,0.050,99.900,0.025,0,19922944,3588096,29740,18576,1567992982.289
0.275,0.125,99.599,0,0,80216064,8192,67582,94319424,1567992983.289
0.075,0.050,99.875,0,0,12582912,8192,38832,23646130,1567992984.289
0.150,0.125,99.725,0,0,45088768,8192,48030,47190154,1567992985.289
0.125,0.075,99.800,0,0,45088768,8192,30008,47147750,1567992986.289
0.075,0.125,99.800,0,0,22544384,2203648,60730,23612731,1567992987.289
0.375,0.225,99.400,0,0,112721920,8192,101564,95682006,1567992988.289
0.401,0.250,99.349,0,0,133169152,8192,182842,134110599,1567992989.289
0.476,0.250,99.274,0,0,143130624,8192,161917,147675941,1567992990.289
0.326,0.200,99.474,0,0,115343360,8192,170242,118051311,1567992991.289
0.250,0.250,99.500,0,0,59244544,5554176,92094,94295074,1567992992.289
0.100,0.150,99.750,0,0,54525952,8192,56408,47156858,1567992993.289
0.250,0.125,99.625,0,0,58195968,8192,78188,70802662,1567992994.289
0.275,0.150,99.575,0,0,92274688,8192,54374,70728375,1567992995.289
0.100,0.050,99.850,0,0,20447232,8192,31116,47143064,1567992996.289
0.250,0.175,99.550,0.025,0,85983232,3244032,124076,71005455,1567992997.289
0.325,0.200,99.475,0,0,71827456,8192,71586,94299628,1567992998.289
0.275,0.200,99.525,0,0,90177536,8192,93852,87865691,1567992999.289
0.200,0.075,99.725,0,0,47185920,0,86397,53906399,1567993000.289
0.300,0.150,99.550,0,0,88080384,8192,84684,73065919,1567993001.289
0.075,0.075,99.850,0,0,22544384,3477504,65674,44990204,1567993002.289
0.175,0.125,99.700,0,0,45088768,8192,68426,47183010,1567993003.289
0.175,0.175,99.650,0,0,64487424,8192,46896,47213097,1567993004.289
0.325,0.300,99.375,0,0,93323264,8192,70396,117866459,1567993005.289
0.200,0.125,99.675,0,0,88080384,8192,44878,47197922,1567993006.289
0.475,0.375,99.125,0.025,0,133693440,4096000,114058,141516722,1567993007.289
0.425,0.300,99.274,0,0,105906176,8192,88272,141460596,1567993008.289
0.300,0.150,99.550,0,0,78118912,8192,90422,94454137,1567993009.289
0.075,0.100,99.825,0,0,22544384,8192,61977,23640052,1567993010.289
0.275,0.125,99.600,0,0,70778880,8192,78016,70751145,1567993011.289
0.275,0.125,99.600,0,0,64487424,3584000,56804,70723689,1567993012.289
0.100,0.100,99.800,0,0,45088768,8192,43536,23594647,1567993013.289
0.525,0.350,99.125,0,0,135266304,8192,118242,130357299,1567993014.289
0.300,0.250,99.449,0,0,96468992,8192,188786,129269907,1567993015.289
0.425,0.225,99.350,0,0,120586240,8192,109898,117898469,1567993016.289
0.075,0.100,99.800,0.025,0,8388608,4136960,40230,23639821,1567993017.289
0.250,0.225,99.525,0,0,128450560,8192,64300,70723755,1567993018.289
0.325,0.250,99.424,0,0,79691776,8192,117204,118139212,1567993019.289
0.325,0.250,99.425,0,0,84934656,8192,66855,117869550,1567993020.289
0.200,0.200,99.600,0,0,67633152,8192,115320,47371996,1567993021.289
0.400,0.225,99.349,0.025,0,112721920,4579328,140530,119009544,1567993022.289
0.225,0.200,99.574,0,0,80216064,49152,89582,93211077,1567993023.289
0.350,0.150,99.500,0,0,77594624,8192,123620,94402831,1567993024.289
0.125,0.125,99.750,0,0,45088768,8192,105974,47374886,1567993025.289
0.175,0.225,99.600,0,0,67633152,8192,63690,70752521,1567993026.289
0.250,0.200,99.549,0,0,90177536,3694592,55432,73853259,1567993027.289
0.100,0.100,99.800,0,0,22544384,352256,53902,44022800,1567993028.289
0.075,0.050,99.875,0,0,22544384,8192,61588,23668970,1567993029.289
0.125,0.100,99.775,0,0,45088768,8192,43193,47156999,1567993030.289
0.150,0.100,99.750,0,0,45088768,8192,65354,47179628,1567993031.289
0.125,0.075,99.775,0.025,0,45088768,1769472,56206,47175074,1567993032.289
0.250,0.150,99.600,0,0,67633152,8192,71578,70978119,1567993033.289
0.125,0.100,99.775,0,0,45613056,8192,34800,23637220,1567993034.289
0.250,0.150,99.600,0,0,57147392,8192,77406,70728243,1567993035.289
0.225,0.175,99.600,0,0,77594624,8192,78806,94337526,1567993036.289
0.250,0.125,99.625,0,0,67633152,3231744,68844,70728309,1567993037.289
0.050,0.050,99.900,0,0,27787264,8192,28484,14088,1567993038.289
0.325,0.200,99.474,0,0,103284736,8192,89546,117974216,1567993039.289
0.050,0.025,99.925,0,0,4194304,8192,27548,23576547,1567993040.289
0.225,0.175,99.600,0,0,67633152,8192,81846,70751079,1567993041.289
0.325,0.150,99.500,0.025,0,90177536,3051520,51382,94295206,1567993042.289
0.175,0.125,99.700,0,0,45088768,8192,45094,47243156,1567993043.289
0.401,0.225,99.374,0,0,131596288,8192,99646,117983522,1567993044.289
0.250,0.225,99.525,0,0,71462912,8192,65958,94290743,1567993045.289
0.025,0.025,99.950,0,0,0,8192,45090,32304,1567993046.289
0.150,0.200,99.650,0,0,45088768,3039232,44294,47161346,1567993047.289
0.175,0.175,99.650,0,0,67633152,8192,43680,70767637,1567993048.289
0.025,0,99.975,0,0,0,8192,21342,65605,1567993049.289
0,0.025,99.975,0,0,0,8192,15855,4989,1567993050.289
0.025,0.025,99.950,0,0,0,8192,20034,9456,1567993051.289
0,0,100,0,0,0,8192,56646,45834,1567993052.289
0,0.025,99.975,0,0,0,946176,26088,13956,1567993053.289
0,0.025,99.975,0,0,0,12288,13026,56497,1567993054.289
0,0.025,99.975,0,0,0,8192,18120,4848,1567993055.289
0.025,0,99.975,0,0,0,8192,27348,13998,1567993056.289
0.025,0.025,99.950,0,0,0,8192,49518,36726,1567993057.289
0.050,0.025,99.925,0,0,0,327680,26328,13956,1567993058.289
0,0,100,0,0,0,102400,21768,65605,1567993059.289
0.025,0.025,99.950,0,0,0,8192,22025,9771,1567993060.289
0.025,0.025,99.950,0,0,0,8192,29682,18510,1567993061.289
0.025,0.050,99.925,0,0,0,8192,52692,41280,1567993062.289
0,0.025,99.950,0.025,0,0,270336,20694,9402,1567993063.289
0.025,0.025,99.950,0,0,0,8192,20748,65605,1567993064.289
0.025,0.025,99.950,0,0,0,8192,52512,41384,1567993065.289
0.025,0.025,99.950,0,0,0,8192,16080,4902,1567993066.289
0,0.050,99.950,0,0,0,8192,31100,18936,1567993067.289
0,0,100,0,0,0,331776,21294,9402,1567993068.289
0.050,0.025,99.925,0,0,0,8192,26304,70159,1567993069.289
0,0.050,99.950,0,0,0,8192,85065,73299,1567993070.289
0.050,0.025,99.925,0,0,0,8192,48438,36726,1567993071.289
0,0.025,99.975,0,0,0,8192,16260,4848,1567993072.289
0,0.025,99.975,0,0,0,348160,35976,23064,1567993073.289
0,0.050,99.950,0,0,0,8192,27852,70159,1567993074.289
0.075,0,99.925,0,0,0,8192,54072,41280,1567993075.289
0,0.050,99.950,0,0,0,8192,17760,4848,1567993076.289
0,0.050,99.950,0,0,0,8192,58566,45834,1567993077.289
0,0,100,0,0,0,344064,11766,294,1567993078.289
0.025,0.025,99.950,0,0,0,8192,58200,102037,1567993079.289
0,0.025,99.975,0,0,0,8192,29697,18651,1567993080.289
0.025,0.025,99.950,0,0,0,8192,12366,294,1567993081.289
0.426,0.275,99.299,0,0,0,733184,32658,18641,1567993082.289
1.176,0.651,97.997,0.175,0,7573504,925696,32178,18460,1567993083.289
0.025,0.025,99.950,0,0,0,8192,50760,92929,1567993084.289
0,0.025,99.975,0,0,0,8192,27468,13956,1567993085.289
0,0,100,0,0,0,8192,25848,13956,1567993086.289
0.050,0.050,99.900,0,0,0,8192,35436,23064,1567993087.289
0.025,0.025,99.950,0,0,0,360448,26268,13956,1567993088.289
0.025,0.025,99.950,0,0,0,8192,27816,70159,1567993089.289
0,0.050,99.950,0,0,0,8192,54507,41421,1567993090.289
0,0,100,0,0,0,8192,28008,13956,1567993091.289
0,0,100,0,0,0,8192,18540,4848,1567993092.289
0.025,0.025,99.950,0,0,0,8192,23454,9402,1567993093.289
0.025,0,99.975,0,0,0,335872,32538,74713,1567993094.289
0.125,0.125,99.750,0,0,97517568,8192,95756,23801860,1567993095.289
0.626,0.326,99.048,0,0,176160768,8192,253637,165942204,1567993096.289
0.625,0.325,99.050,0,0,171442176,8192,189445,102679822,1567993097.289
0.401,0.326,99.273,0,0,155189248,8192,282065,154226980,1567993098.289
0.701,0.325,98.948,0.025,0,156237824,5808128,304230,161838169,1567993099.289
0.476,0.351,99.173,0,0,167776256,8192,327441,216546353,1567993100.289
0.451,0.351,99.199,0,0,123731968,8192,170954,143321614,1567993101.289
0.400,0.175,99.425,0,0,102760448,8192,146240,93928932,1567993102.289
0.225,0.175,99.599,0,0,67108864,8192,285420,169233820,1567993103.289
0.325,0.300,99.350,0.025,0,68157440,6164480,256071,146174199,1567993104.289
0.025,0.025,99.950,0,0,0,8192,69924,14316425,1567993105.289
0.375,0.300,99.324,0,0,94371840,8192,181950,96037704,1567993106.289
0.250,0.325,99.424,0,0,87031808,8192,243393,163284522,1567993107.289
0.150,0.125,99.725,0,0,45092864,8192,112720,56863562,1567993108.289
0.325,0.325,99.350,0,0,87556096,3792896,172929,109271459,1567993109.289
0.401,0.276,99.323,0,0,121110528,8192,232121,165053079,1567993110.289
0.350,0.275,99.375,0,0,96993280,8192,188942,118747608,1567993111.289
